date,location,fully_vaccinated,fully_vaccinated_per_hundred
2021-04-11,Northern Mariana Islands,14024,24.65
2021-04-12,Northern Mariana Islands,14025,24.66
2021-04-13,Northern Mariana Islands,14191,24.95
2021-04-14,Northern Mariana Islands,14384,25.29
2021-04-15,Northern Mariana Islands,14626,25.71
2021-04-16,Northern Mariana Islands,14873,26.15
2021-04-17,Northern Mariana Islands,15150,26.63
2021-04-18,Northern Mariana Islands,15552,27.34
2021-04-19,Northern Mariana Islands,15650,27.51
2021-04-20,Northern Mariana Islands,15903,27.96
2021-04-21,Northern Mariana Islands,16068,28.25
2021-04-22,Northern Mariana Islands,16280,28.62
2021-04-23,Northern Mariana Islands,16290,28.64
2021-04-24,Northern Mariana Islands,16617,29.21
2021-04-25,Northern Mariana Islands,16829,29.59
2021-04-26,Northern Mariana Islands,16977,29.85
2021-04-27,Northern Mariana Islands,17256,30.34
2021-04-28,Northern Mariana Islands,17545,30.84
2021-04-29,Northern Mariana Islands,17811,31.31
2021-04-30,Northern Mariana Islands,18043,31.72
2021-05-01,Northern Mariana Islands,18265,32.11
2021-05-02,Northern Mariana Islands,18416,32.38
2021-05-03,Northern Mariana Islands,18416,32.38
2021-05-04,Northern Mariana Islands,18673,32.83
2021-05-05,Northern Mariana Islands,18946,33.31
2021-05-06,Northern Mariana Islands,19224,33.8
2021-05-07,Northern Mariana Islands,19385,34.08
2021-05-08,Northern Mariana Islands,19677,34.59
2021-05-09,Northern Mariana Islands,19767,34.75
2021-05-10,Northern Mariana Islands,19767,34.75
2021-05-11,Northern Mariana Islands,19999,35.16
2021-05-12,Northern Mariana Islands,20135,35.4
2021-05-13,Northern Mariana Islands,20309,35.7
2021-05-14,Northern Mariana Islands,20432,35.92
2021-05-15,Northern Mariana Islands,20613,36.24
2021-05-16,Northern Mariana Islands,20926,36.79
2021-05-17,Northern Mariana Islands,20927,36.79
2021-05-18,Northern Mariana Islands,21069,37.04
2021-05-19,Northern Mariana Islands,21205,37.28
2021-05-20,Northern Mariana Islands,21304,37.45
2021-05-21,Northern Mariana Islands,21384,37.59
2021-05-22,Northern Mariana Islands,21514,37.82
2021-05-23,Northern Mariana Islands,21697,38.14
2021-05-24,Northern Mariana Islands,21697,38.14
2021-05-25,Northern Mariana Islands,21857,38.43
2021-05-26,Northern Mariana Islands,21969,38.62
2021-05-27,Northern Mariana Islands,22166,38.97
2021-05-28,Northern Mariana Islands,22299,39.2
2021-05-29,Northern Mariana Islands,22415,39.41
2021-05-30,Northern Mariana Islands,22705,39.92
2021-05-31,Northern Mariana Islands,,
2021-06-01,Northern Mariana Islands,22705,39.92
2021-06-02,Northern Mariana Islands,22940,40.33
2021-06-03,Northern Mariana Islands,22940,40.33
2021-06-04,Northern Mariana Islands,23034,40.49
2021-06-05,Northern Mariana Islands,23092,40.6
2021-06-06,Northern Mariana Islands,23219,40.82
2021-06-07,Northern Mariana Islands,23219,40.82
2021-06-08,Northern Mariana Islands,23577,41.45
2021-06-09,Northern Mariana Islands,23579,41.45
2021-06-10,Northern Mariana Islands,23714,41.69
2021-06-11,Northern Mariana Islands,23862,41.95
2021-06-12,Northern Mariana Islands,24009,42.21
2021-06-13,Northern Mariana Islands,24207,42.56
2021-06-14,Northern Mariana Islands,24207,42.56
2021-06-15,Northern Mariana Islands,24564,43.18
2021-06-16,Northern Mariana Islands,24707,43.44
2021-06-17,Northern Mariana Islands,24844,43.68
2021-06-18,Northern Mariana Islands,25000,43.95
2021-06-19,Northern Mariana Islands,25080,44.09
2021-06-20,Northern Mariana Islands,25105,44.14
2021-06-21,Northern Mariana Islands,25105,44.14
2021-06-22,Northern Mariana Islands,25388,44.63
2021-06-23,Northern Mariana Islands,25641,45.08
2021-06-24,Northern Mariana Islands,25780,45.32
2021-06-25,Northern Mariana Islands,25969,45.65
2021-06-26,Northern Mariana Islands,26075,45.84
2021-06-27,Northern Mariana Islands,26075,45.84
2021-06-28,Northern Mariana Islands,26126,45.93
2021-06-29,Northern Mariana Islands,26343,46.31
2021-06-30,Northern Mariana Islands,26530,46.64
2021-07-01,Northern Mariana Islands,26530,46.64
2021-07-02,Northern Mariana Islands,26530,46.64
2021-07-03,Northern Mariana Islands,26777,47.07
2021-07-04,Northern Mariana Islands,26787,47.09
2021-07-05,Northern Mariana Islands,,
2021-07-06,Northern Mariana Islands,27054,47.56
2021-07-07,Northern Mariana Islands,27152,47.73
2021-07-08,Northern Mariana Islands,27248,47.9
2021-07-09,Northern Mariana Islands,27387,48.15
2021-07-10,Northern Mariana Islands,27494,48.34
2021-07-11,Northern Mariana Islands,27509,48.36
2021-07-12,Northern Mariana Islands,27509,48.36
2021-07-13,Northern Mariana Islands,27837,48.94
2021-07-14,Northern Mariana Islands,27979,49.19
2021-07-15,Northern Mariana Islands,28102,49.4
2021-07-16,Northern Mariana Islands,28105,49.41
2021-07-17,Northern Mariana Islands,28340,49.82
2021-07-18,Northern Mariana Islands,28342,49.83
2021-07-19,Northern Mariana Islands,28342,49.83
2021-07-20,Northern Mariana Islands,28711,50.47
2021-07-21,Northern Mariana Islands,28755,50.55
2021-07-22,Northern Mariana Islands,28780,50.6
2021-07-23,Northern Mariana Islands,28866,50.75
2021-07-24,Northern Mariana Islands,28941,50.88
2021-07-25,Northern Mariana Islands,28942,50.88
2021-07-26,Northern Mariana Islands,28942,50.88
2021-07-27,Northern Mariana Islands,29118,51.19
2021-07-28,Northern Mariana Islands,29200,51.33
2021-07-29,Northern Mariana Islands,29314,51.53
2021-07-30,Northern Mariana Islands,29385,51.66
2021-07-31,Northern Mariana Islands,29385,51.66
2021-08-01,Northern Mariana Islands,29509,51.88
2021-08-02,Northern Mariana Islands,29509,51.88
2021-08-03,Northern Mariana Islands,29721,52.25
2021-08-04,Northern Mariana Islands,29848,52.47
2021-08-05,Northern Mariana Islands,29941,52.64
2021-08-06,Northern Mariana Islands,30095,52.91
2021-08-07,Northern Mariana Islands,30220,53.13
2021-08-08,Northern Mariana Islands,30220,53.13
2021-08-09,Northern Mariana Islands,30220,53.13
2021-08-10,Northern Mariana Islands,30489,53.6
2021-08-11,Northern Mariana Islands,30602,53.8
2021-08-12,Northern Mariana Islands,30690,53.95
2021-08-13,Northern Mariana Islands,30809,54.16
2021-08-14,Northern Mariana Islands,30907,54.34
2021-08-15,Northern Mariana Islands,30919,54.36
2021-08-16,Northern Mariana Islands,30919,54.36
2021-08-17,Northern Mariana Islands,31168,54.79
2021-08-18,Northern Mariana Islands,31260,54.96
2021-08-19,Northern Mariana Islands,31348,55.11
2021-08-20,Northern Mariana Islands,31437,55.27
2021-08-21,Northern Mariana Islands,31567,55.5
2021-08-22,Northern Mariana Islands,31567,55.5
2021-08-23,Northern Mariana Islands,31567,55.5
2021-08-24,Northern Mariana Islands,31791,55.89
2021-08-25,Northern Mariana Islands,31907,56.09
2021-08-26,Northern Mariana Islands,32002,56.26
2021-08-27,Northern Mariana Islands,32074,56.39
2021-08-28,Northern Mariana Islands,32238,56.68
2021-08-29,Northern Mariana Islands,32258,56.71
2021-01-12,Ohio,,
2021-01-13,Ohio,,
2021-01-14,Ohio,,
2021-01-15,Ohio,13552,0.12
2021-01-16,Ohio,,
2021-01-17,Ohio,,
2021-01-18,Ohio,,
2021-01-19,Ohio,27139,0.23
2021-01-20,Ohio,30910,0.26
2021-01-21,Ohio,30910,0.26
2021-01-22,Ohio,44761,0.38
2021-01-23,Ohio,59153,0.51
2021-01-24,Ohio,71344,0.61
2021-01-25,Ohio,76949,0.66
2021-01-26,Ohio,80329,0.69
2021-01-27,Ohio,88834,0.76
2021-01-28,Ohio,106035,0.91
2021-01-29,Ohio,125794,1.08
2021-01-30,Ohio,150948,1.29
2021-01-31,Ohio,163622,1.4
2021-02-01,Ohio,179168,1.53
2021-02-02,Ohio,189502,1.62
2021-02-03,Ohio,200784,1.72
2021-02-04,Ohio,217948,1.86
2021-02-05,Ohio,239651,2.05
2021-02-06,Ohio,265445,2.27
2021-02-07,Ohio,285694,2.44
2021-02-08,Ohio,306072,2.62
2021-02-09,Ohio,312725,2.68
2021-02-10,Ohio,326984,2.8
2021-02-11,Ohio,349390,2.99
2021-02-12,Ohio,375675,3.21
2021-02-13,Ohio,409487,3.5
2021-02-14,Ohio,447697,3.83
2021-02-15,Ohio,,
2021-02-16,Ohio,482839,4.13
2021-02-17,Ohio,496235,4.25
2021-02-18,Ohio,514513,4.4
2021-02-19,Ohio,563650,4.82
2021-02-20,Ohio,602623,5.16
2021-02-21,Ohio,649412,5.56
2021-02-22,Ohio,685269,5.86
2021-02-23,Ohio,705186,6.03
2021-02-24,Ohio,738512,6.32
2021-02-25,Ohio,775137,6.63
2021-02-26,Ohio,804998,6.89
2021-02-27,Ohio,848008,7.25
2021-02-28,Ohio,896436,7.67
2021-03-01,Ohio,920316,7.87
2021-03-02,Ohio,948185,8.11
2021-03-03,Ohio,975219,8.34
2021-03-04,Ohio,999780,8.55
2021-03-05,Ohio,1021509,8.74
2021-03-06,Ohio,1059485,9.06
2021-03-07,Ohio,1103680,9.44
2021-03-08,Ohio,1151455,9.85
2021-03-09,Ohio,1178428,10.08
2021-03-10,Ohio,1209855,10.35
2021-03-11,Ohio,1242387,10.63
2021-03-12,Ohio,1287051,11.01
2021-03-13,Ohio,1342826,11.49
2021-03-14,Ohio,1387721,11.87
2021-03-15,Ohio,1426711,12.21
2021-03-16,Ohio,1446823,12.38
2021-03-17,Ohio,1474716,12.62
2021-03-18,Ohio,1503314,12.86
2021-03-19,Ohio,1538853,13.16
2021-03-20,Ohio,1576541,13.49
2021-03-21,Ohio,1620154,13.86
2021-03-22,Ohio,1650203,14.12
2021-03-23,Ohio,1667152,14.26
2021-03-24,Ohio,1689653,14.45
2021-03-25,Ohio,1722559,14.74
2021-03-26,Ohio,1771700,15.16
2021-03-27,Ohio,1824671,15.61
2021-03-28,Ohio,1885553,16.13
2021-03-29,Ohio,1919893,16.42
2021-03-30,Ohio,1939120,16.59
2021-03-31,Ohio,1970300,16.86
2021-04-01,Ohio,2011920,17.21
2021-04-02,Ohio,2066170,17.68
2021-04-03,Ohio,2135726,18.27
2021-04-04,Ohio,2195726,18.78
2021-04-05,Ohio,2231979,19.09
2021-04-06,Ohio,2248836,19.24
2021-04-07,Ohio,2284426,19.54
2021-04-08,Ohio,2355045,20.15
2021-04-09,Ohio,2436093,20.84
2021-04-10,Ohio,2524316,21.6
2021-04-11,Ohio,2526025,21.61
2021-04-12,Ohio,2679834,22.93
2021-04-13,Ohio,2707455,23.16
2021-04-14,Ohio,2770229,23.7
2021-04-15,Ohio,2839225,24.29
2021-04-16,Ohio,2912782,24.92
2021-04-17,Ohio,3008500,25.74
2021-04-18,Ohio,3076770,26.32
2021-04-19,Ohio,3125853,26.74
2021-04-20,Ohio,3157560,27.01
2021-04-21,Ohio,3215822,27.51
2021-04-22,Ohio,3281245,28.07
2021-04-23,Ohio,3363933,28.78
2021-04-24,Ohio,3446025,29.48
2021-04-25,Ohio,3520097,30.11
2021-04-26,Ohio,3567394,30.52
2021-04-27,Ohio,3601998,30.82
2021-04-28,Ohio,3644587,31.18
2021-04-29,Ohio,3694410,31.61
2021-04-30,Ohio,3769101,32.24
2021-05-01,Ohio,3838076,32.83
2021-05-02,Ohio,3884844,33.23
2021-05-03,Ohio,3906991,33.42
2021-05-04,Ohio,3915682,33.5
2021-05-05,Ohio,3943605,33.74
2021-05-06,Ohio,3990903,34.14
2021-05-07,Ohio,4053597,34.68
2021-05-08,Ohio,4108160,35.15
2021-05-09,Ohio,4163587,35.62
2021-05-10,Ohio,4197239,35.91
2021-05-11,Ohio,4234849,36.23
2021-05-12,Ohio,4273076,36.56
2021-05-13,Ohio,4303920,36.82
2021-05-14,Ohio,4340110,37.13
2021-05-15,Ohio,4368365,37.37
2021-05-16,Ohio,4406178,37.69
2021-05-17,Ohio,4424053,37.85
2021-05-18,Ohio,4436209,37.95
2021-05-19,Ohio,4458088,38.14
2021-05-20,Ohio,4482000,38.34
2021-05-21,Ohio,4506343,38.55
2021-05-22,Ohio,4540497,38.84
2021-05-23,Ohio,4564584,39.05
2021-05-24,Ohio,4582388,39.2
2021-05-25,Ohio,4590074,39.27
2021-05-26,Ohio,4609960,39.44
2021-05-27,Ohio,4631720,39.62
2021-05-28,Ohio,4651378,39.79
2021-05-29,Ohio,4671800,39.97
2021-05-30,Ohio,4693225,40.15
2021-05-31,Ohio,,
2021-06-01,Ohio,4710678,40.3
2021-06-02,Ohio,4715501,40.34
2021-06-03,Ohio,4728941,40.46
2021-06-04,Ohio,4746369,40.61
2021-06-05,Ohio,4767496,40.79
2021-06-06,Ohio,4794769,41.02
2021-06-07,Ohio,4815649,41.2
2021-06-08,Ohio,4829962,41.32
2021-06-09,Ohio,4851499,41.5
2021-06-10,Ohio,4873645,41.69
2021-06-11,Ohio,4873871,41.7
2021-06-12,Ohio,4901399,41.93
2021-06-13,Ohio,4922904,42.12
2021-06-14,Ohio,4948197,42.33
2021-06-15,Ohio,4974856,42.56
2021-06-16,Ohio,4996740,42.75
2021-06-17,Ohio,5032428,43.05
2021-06-18,Ohio,5056391,43.26
2021-06-19,Ohio,5074777,43.41
2021-06-20,Ohio,5090676,43.55
2021-06-21,Ohio,5104871,43.67
2021-06-22,Ohio,5112670,43.74
2021-06-23,Ohio,5122468,43.82
2021-06-24,Ohio,5135111,43.93
2021-06-25,Ohio,5149941,44.06
2021-06-26,Ohio,5162989,44.17
2021-06-27,Ohio,5181259,44.33
2021-06-28,Ohio,5214419,44.61
2021-06-29,Ohio,5219737,44.65
2021-06-30,Ohio,5227519,44.72
2021-07-01,Ohio,5238887,44.82
2021-07-02,Ohio,5251333,44.93
2021-07-03,Ohio,5261639,45.01
2021-07-04,Ohio,5271717,45.1
2021-07-05,Ohio,,
2021-07-06,Ohio,5280628,45.18
2021-07-07,Ohio,5284243,45.21
2021-07-08,Ohio,5292838,45.28
2021-07-09,Ohio,5302122,45.36
2021-07-10,Ohio,5309302,45.42
2021-07-11,Ohio,5318622,45.5
2021-07-12,Ohio,5323807,45.55
2021-07-13,Ohio,5327544,45.58
2021-07-14,Ohio,5333324,45.63
2021-07-15,Ohio,5333537,45.63
2021-07-16,Ohio,5347470,45.75
2021-07-17,Ohio,5353645,45.8
2021-07-18,Ohio,5360037,45.86
2021-07-19,Ohio,5364467,45.89
2021-07-20,Ohio,5368516,45.93
2021-07-21,Ohio,5372833,45.96
2021-07-22,Ohio,5378842,46.02
2021-07-23,Ohio,5386361,46.08
2021-07-24,Ohio,5392501,46.13
2021-07-25,Ohio,5398226,46.18
2021-07-26,Ohio,5402707,46.22
2021-07-27,Ohio,5404967,46.24
2021-07-28,Ohio,5409068,46.27
2021-07-29,Ohio,5409293,46.28
2021-07-30,Ohio,5430840,46.46
2021-07-31,Ohio,5437218,46.52
2021-08-01,Ohio,5445075,46.58
2021-08-02,Ohio,5449657,46.62
2021-08-03,Ohio,5452959,46.65
2021-08-04,Ohio,5458126,46.69
2021-08-05,Ohio,5464123,46.75
2021-08-06,Ohio,5470576,46.8
2021-08-07,Ohio,5477126,46.86
2021-08-08,Ohio,5483870,46.91
2021-08-09,Ohio,5488386,46.95
2021-08-10,Ohio,5492252,46.99
2021-08-11,Ohio,5498016,47.04
2021-08-12,Ohio,5503962,47.09
2021-08-13,Ohio,5510249,47.14
2021-08-14,Ohio,5520799,47.23
2021-08-15,Ohio,5528957,47.3
2021-08-16,Ohio,5536140,47.36
2021-08-17,Ohio,5539574,47.39
2021-08-18,Ohio,5547295,47.46
2021-08-19,Ohio,5556220,47.53
2021-08-20,Ohio,5564833,47.61
2021-08-21,Ohio,5573317,47.68
2021-08-22,Ohio,5583235,47.76
2021-08-23,Ohio,5590663,47.83
2021-08-24,Ohio,5595833,47.87
2021-08-25,Ohio,5602856,47.93
2021-08-26,Ohio,5613080,48.02
2021-08-27,Ohio,5622543,48.1
2021-08-28,Ohio,5631998,48.18
2021-08-29,Ohio,5643211,48.28
2021-01-12,Oklahoma,17463,0.44
2021-01-13,Oklahoma,22278,0.56
2021-01-14,Oklahoma,,
2021-01-15,Oklahoma,28917,0.73
2021-01-16,Oklahoma,,
2021-01-17,Oklahoma,,
